state,district,sex,age,id,hhid,psid,female,medwork,rural,hhweight,stateName
22,24,1,48,Q4V151391130101,513911301,51391130101,0,1,1,0.82013756,Chhattisgarh
9,54,1,35,Q1V159785210108,597852101,59785210108,0,1,1,2.9849355,Uttar Pradesh
9,57,2,55,Q1V174590140102,745901401,74590140102,1,0,0,0.26371953,Uttar Pradesh
28,6,2,16,Q4V154403110104,544031101,54403110104,1,0,1,0.40438947,Andhra Pradesh
23,18,2,14,Q4V170533140104,705331401,70533140104,1,0,0,0.71919882,Madhya Pradesh
10,7,1,49,Q3V156612130101,566121301,56612130101,0,1,1,0.79417539,Bihar
35,3,1,63,Q3V171508130201,715081302,71508130201,0,0,0,0.068503335,A & N Island
21,25,2,25,Q3V155268120204,552681202,55268120204,1,0,1,0.29470566,Odisha
28,3,2,27,Q4V156499130102,564991301,56499130102,1,1,1,4.0014496,Andhra Pradesh
17,6,2,20,Q2V171161110108,711611101,71161110108,1,0,0,0.084398836,Meghalaya
33,1,1,36,Q1V151257120101,512571201,51257120101,0,1,1,0.97945565,Tamil Nadu
28,3,1,60,Q2V151962110101,519621101,51962110101,0,0,1,0.27270576,Andhra Pradesh
17,6,2,33,Q2V157493120202,574931202,57493120202,1,1,1,0.072222337,Meghalaya
3,7,1,17,Q2V171572110204,715721102,71572110204,0,0,0,0.040086478,Punjab
7,2,1,14,Q2V151636220103,516362201,51636220103,0,0,1,0.61834079,Delhi
9,58,2,23,Q3V155880210102,558802101,55880210102,1,0,1,5.0879812,Uttar Pradesh
10,24,1,18,Q2V173425140103,734251401,73425140103,0,0,0,0.16371483,Bihar
10,2,1,27,Q2V152605220108,526052201,52605220108,0,1,1,1.959066,Bihar
9,9,1,20,Q3V152578220103,525782201,52578220103,0,1,1,1.1425786,Uttar Pradesh
9,39,2,24,Q1V157141110104,571411101,57141110104,1,0,1,0.44385549,Uttar Pradesh
2,5,1,15,Q2V157681220202,576812202,57681220202,0,0,1,0.16295114,Himachal Pradesh
12,9,2,24,Q2V157122230102,571222301,57122230102,1,0,1,0.75848824,Arunachal Pradesh
20,2,2,29,Q4V151166130302,511661303,51166130302,1,1,1,2.1081421,Jharkhand
32,3,1,45,Q1V150752210101,507522101,50752210101,0,1,1,1.9224538,Kerala
23,39,2,25,Q2V151273120302,512731203,51273120302,1,0,1,0.66316628,Madhya Pradesh
29,27,1,27,Q2V177282130202,772821302,77282130202,0,1,0,0.96459216,Karnataka
24,20,2,38,Q3V151950130202,519501302,51950130202,1,0,1,3.6522942,Gujarat
11,4,2,34,Q4V170707130202,707071302,70707130202,1,0,0,0.046842571,Sikkim
14,4,1,45,Q4V177437110201,774371102,77437110201,0,1,0,0.038267348,Manipur
21,17,1,16,Q3V157569120104,575691201,57569120104,0,0,1,0.35241872,Odisha
9,19,2,38,Q2V159637110102,596371101,59637110102,1,0,1,0.44198793,Uttar Pradesh
23,22,1,42,Q1V174704140201,747041402,74704140201,0,1,0,0.095292769,Madhya Pradesh
6,16,1,20,Q1V152451220103,524512201,52451220103,0,0,1,0.7144348,Haryana
19,9,1,30,Q4V172723130201,727231302,72723130201,0,1,0,0.52196288,West Bengal
22,11,2,24,Q4V179205120204,792051202,79205120204,1,0,0,0.11718952,Chhattisgarh
24,3,2,35,Q2V172003120102,720031201,72003120102,1,0,0,0.93446702,Gujarat
10,32,1,49,Q4V158500130205,585001302,58500130205,0,0,1,1.7357402,Bihar
27,26,1,20,Q1V159789210104,597892101,59789210104,0,0,1,3.4451742,Maharashtra
23,21,1,50,Q2V179412140101,794121401,79412140101,0,1,0,2.494626,Madhya Pradesh
27,27,2,55,Q3V153562210101,535622101,53562210101,1,1,1,6.3801122,Maharashtra
30,2,2,29,Q2V179840140202,798401402,79840140202,1,0,0,0.18656647,Goa
9,11,2,21,Q2V151390120202,513901202,51390120202,1,0,1,0.2577011,Uttar Pradesh
33,22,2,43,Q1V175600110102,756001101,75600110102,1,0,0,0.56655967,Tamil Nadu
29,18,1,24,Q3V173982130101,739821301,73982130101,0,0,0,3.4258089,Karnataka
24,9,1,17,Q3V151059120103,510591201,51059120103,0,1,1,0.91837311,Gujarat
27,34,1,40,Q1V151169220102,511692201,51169220102,0,1,1,1.3797895,Maharashtra
9,39,1,17,Q1V152500110103,525001101,52500110103,0,0,1,0.24710356,Uttar Pradesh
18,23,1,43,Q2V171937110202,719371102,71937110202,0,1,0,0.58383936,Assam
19,11,1,33,Q2V153829120101,538291201,53829120101,0,1,1,0.30893624,West Bengal
33,10,2,33,Q1V171255140102,712551401,71255140102,1,0,0,0.95973015,Tamil Nadu
1,21,2,35,Q3V153519120405,535191204,53519120405,1,0,1,0.14297146,Jammu & Kashmir
27,9,2,41,Q4V172746110102,727461101,72746110102,1,0,0,1.2042618,Maharashtra
19,14,1,24,Q2V154094110107,540941101,54094110107,0,0,1,0.30861586,West Bengal
28,6,2,42,Q4V154403220102,544032201,54403220102,1,1,1,1.8197515,Andhra Pradesh
18,3,1,19,Q3V157313110103,573131101,57313110103,0,0,1,0.1372015,Assam
23,40,1,55,Q2V159278220201,592782202,59278220201,0,1,1,1.1756496,Madhya Pradesh
23,46,1,22,Q3V157196120103,571961201,57196120103,0,1,1,0.3541342,Madhya Pradesh
36,10,1,60,Q2V173689120201,736891202,73689120201,0,0,0,0.15575016,Telangana
33,3,2,20,Q4V159213210104,592132101,59213210104,1,1,1,2.491281,Tamil Nadu
2,2,1,24,Q4V171938130103,719381301,71938130103,0,1,0,0.21127526,Himachal Pradesh
13,7,2,32,Q2V157181220202,571812202,57181220202,1,0,1,0.13581058,Nagaland
1,22,1,46,Q3V153147110103,531471101,53147110103,0,1,1,0.97172016,Jammu & Kashmir
8,13,1,45,Q2V179889120101,798891201,79889120101,0,1,0,0.41631383,Rajasthan
21,8,2,23,Q1V175379110207,753791102,75379110207,1,0,0,0.42712808,Odisha
19,7,1,41,Q1V153131210101,531312101,53131210101,0,1,1,1.5845609,West Bengal
20,2,2,38,Q4V159659120102,596591201,59659120102,1,1,1,0.073639296,Jharkhand
27,24,2,38,Q2V171657110202,716571102,71657110202,1,0,0,1.7219503,Maharashtra
6,17,2,52,Q4V159294220102,592942201,59294220102,1,0,1,0.51226509,Haryana
9,33,1,19,Q3V177516140105,775161401,77516140105,0,0,0,0.9296416,Uttar Pradesh
27,18,1,22,Q4V172170110207,721701102,72170110207,0,0,0,0.15083924,Maharashtra
10,34,2,60,Q4V150769120306,507691203,50769120306,1,0,1,0.29474682,Bihar
14,6,1,42,Q4V173405130101,734051301,73405130101,0,1,0,0.031875912,Manipur
10,28,1,15,Q4V174578140203,745781402,74578140203,0,0,0,0.71357006,Bihar
11,4,1,33,Q1V177591130204,775911302,77591130204,0,1,0,0.096075743,Sikkim
8,21,1,29,Q3V175080120103,750801201,75080120103,0,0,0,0.57391751,Rajasthan
28,11,1,42,Q1V179906220101,799062201,79906220101,0,1,0,1.9403678,Andhra Pradesh
33,13,1,39,Q3V152535120201,525351202,52535120201,0,1,1,0.28045061,Tamil Nadu
17,1,1,32,Q1V157796120201,577961202,57796120201,0,1,1,0.17804646,Meghalaya
27,25,1,40,Q3V150373120101,503731201,50373120101,0,1,1,0.74789804,Maharashtra
8,14,2,43,Q3V151159210102,511592101,51159210102,1,0,1,3.7216828,Rajasthan
27,22,2,27,Q1V170895140204,708951402,70895140204,1,1,0,1.2321218,Maharashtra
16,1,1,16,Q2V171125120103,711251201,71125120103,0,0,0,0.11024067,Tripura
16,1,2,34,Q4V154573220202,545732202,54573220202,1,0,1,0.18361481,Tripura
28,11,1,43,Q3V157402120201,574021202,57402120201,0,1,1,0.24127214,Andhra Pradesh
29,26,1,26,Q1V157989110109,579891101,57989110109,0,1,1,0.72263855,Karnataka
27,24,1,35,Q3V157372120101,573721201,57372120101,0,1,1,0.59405237,Maharashtra
1,5,2,26,Q1V152780120102,527801201,52780120102,1,0,1,0.012826631,Jammu & Kashmir
9,33,2,20,Q3V174759110105,747591101,74759110105,1,0,0,0.1023135,Uttar Pradesh
1,3,1,46,Q3V170358130201,703581302,70358130201,0,1,0,0.076137736,Jammu & Kashmir
28,3,2,15,Q2V151114130205,511141302,51114130205,1,1,1,5.8858204,Andhra Pradesh
28,9,2,17,Q1V157581210104,575812101,57581210104,1,0,1,1.2594134,Andhra Pradesh
4,1,2,45,Q4V171471120201,714711202,71471120201,1,1,0,0.16612419,Chandigarh
10,16,1,18,Q2V155434110105,554341101,55434110105,0,0,1,0.41562304,Bihar
9,33,1,28,Q2V170891130101,708911301,70891130101,0,1,0,0.2364748,Uttar Pradesh
36,5,1,30,Q1V173838140201,738381402,73838140201,0,1,0,2.6289041,Telangana
10,22,2,23,Q4V153526220202,535262202,53526220202,1,0,1,1.1013066,Bihar
9,15,1,50,Q3V171478140201,714781402,71478140201,0,1,0,0.18076317,Uttar Pradesh
9,57,2,18,Q4V152629220202,526292202,52629220202,1,0,1,1.4042587,Uttar Pradesh
24,11,1,36,Q2V175059130103,750591301,75059130103,0,1,0,0.49770784,Gujarat
20,8,1,14,Q2V159752220105,597522201,59752220105,0,0,1,0.71949577,Jharkhand
9,44,2,17,Q1V171176110205,711761102,71176110205,1,0,0,1.7296692,Uttar Pradesh
19,12,1,48,Q2V152685210101,526852101,52685210101,0,1,1,4.5713763,West Bengal
36,9,2,15,Q1V175936110105,759361101,75936110105,1,0,0,0.13785528,Telangana
31,1,1,16,Q3V175831120205,758311202,75831120205,0,0,0,0.017130131,Lakshadweep
13,9,2,45,Q1V177363140202,773631402,77363140202,1,0,0,0.13394301,Nagaland
19,9,2,21,Q2V155258110104,552581101,55258110104,1,0,1,2.9962611,West Bengal
8,12,1,55,Q4V173803130101,738031301,73803130101,0,1,0,0.65214211,Rajasthan
1,7,1,37,Q2V155853120201,558531202,55853120201,0,1,1,0.051257554,Jammu & Kashmir
28,7,2,34,Q3V174377110202,743771102,74377110202,1,1,0,0.056558136,Andhra Pradesh
17,4,1,14,Q3V156085110206,560851102,56085110206,0,0,1,0.12963064,Meghalaya
19,2,2,20,Q4V158724120104,587241201,58724120104,1,1,1,0.011938425,West Bengal
20,10,2,22,Q3V171337110102,713371101,71337110102,1,0,0,0.43773702,Jharkhand
27,22,1,17,Q2V173485110105,734851101,73485110105,0,0,0,0.98045433,Maharashtra
32,5,1,16,Q4V175716110104,757161101,75716110104,0,0,0,0.24257398,Kerala
9,46,1,16,Q3V155229220203,552292202,55229220203,0,0,1,1.4873313,Uttar Pradesh
21,19,2,55,Q4V153501120102,535011201,53501120102,1,0,1,0.39693373,Odisha
9,51,1,14,Q3V155089120212,550891202,55089120212,0,0,1,0.24052303,Uttar Pradesh
27,14,1,31,Q4V153011220202,530112202,53011220202,0,1,1,0.82673371,Maharashtra
29,26,2,27,Q2V150269220102,502692201,50269220102,1,0,1,0.75622422,Karnataka
5,6,1,32,Q4V153469130101,534691301,53469130101,0,1,1,0.37611064,Uttrakhand
1,1,1,17,Q1V157602220105,576022201,57602220105,0,1,1,0.11736455,Jammu & Kashmir
10,33,2,38,Q3V154764130104,547641301,54764130104,1,0,1,1.2912122,Bihar
2,8,2,24,Q2V156913110105,569131101,56913110105,1,1,1,0.32456085,Himachal Pradesh
22,5,2,31,Q3V159114110202,591141102,59114110202,1,0,1,1.0619015,Chhattisgarh
23,15,2,26,Q2V174480140202,744801402,74480140202,1,0,0,0.4622041,Madhya Pradesh
7,9,2,16,Q2V177255110105,772551101,77255110105,1,0,0,2.8249626,Delhi
27,29,2,52,Q2V157913120402,579131204,57913120402,1,1,1,0.59415191,Maharashtra
9,44,1,40,Q3V175955110104,759551101,75955110104,0,1,0,2.2348068,Uttar Pradesh
21,12,1,46,Q2V156724130201,567241302,56724130201,0,1,1,1.84347,Odisha
19,17,1,29,Q3V153041120201,530411202,53041120201,0,0,1,0.066884771,West Bengal
8,9,1,40,Q4V155583110101,555831101,55583110101,0,1,1,1.9292207,Rajasthan
32,4,2,48,Q4V158572110102,585721101,58572110102,1,0,1,0.90774637,Kerala
32,9,1,32,Q1V153383220201,533832202,53383220201,0,1,1,0.41219628,Kerala
10,12,1,22,Q3V173830110204,738301102,73830110204,0,0,0,1.3523036,Bihar
33,25,2,26,Q1V151304210104,513042101,51304210104,1,0,1,1.9926647,Tamil Nadu
21,13,2,45,Q2V150977130102,509771301,50977130102,1,0,1,1.5280944,Odisha
29,2,2,46,Q4V173501240102,735012401,73501240102,1,1,0,1.0945572,Karnataka
23,10,1,17,Q3V152811210103,528112101,52811210103,0,0,1,1.6661851,Madhya Pradesh
31,1,2,45,Q2V154188210102,541882101,54188210102,1,0,1,0.09418942,Lakshadweep
33,1,1,62,Q4V156003210101,560032101,56003210101,0,0,1,2.4364941,Tamil Nadu
9,53,1,25,Q4V156605110202,566051102,56605110202,0,1,1,2.5423555,Uttar Pradesh
27,14,1,51,Q4V156643210101,566432101,56643210101,0,1,1,0.85014015,Maharashtra
3,2,2,62,Q2V154129130201,541291302,54129130201,1,0,1,2.2022324,Punjab
24,10,1,21,Q2V157645120203,576451202,57645120203,0,1,1,0.27308032,Gujarat
18,7,2,45,Q1V153370210103,533702101,53370210103,1,0,1,1.2863762,Assam
10,13,2,14,Q1V171198120104,711981201,71198120104,1,0,0,0.58526254,Bihar
10,27,1,45,Q4V150990220203,509902202,50990220203,0,1,1,1.4204569,Bihar
3,14,2,42,Q1V152842210102,528422101,52842210102,1,0,1,1.1816388,Punjab
3,16,1,21,Q4V157785110103,577851101,57785110103,0,1,1,0.93381119,Punjab
5,13,2,24,Q3V151624220204,516242202,51624220204,1,0,1,0.46664411,Uttrakhand
9,1,2,14,Q4V153752220206,537522202,53752220206,1,0,1,0.65036988,Uttar Pradesh
10,24,1,32,Q2V172510110203,725101102,72510110203,0,0,0,0.35484582,Bihar
21,7,2,60,Q3V151662120304,516621203,51662120304,1,0,1,0.5626964,Odisha
8,27,1,29,Q2V152246210103,522462101,52246210103,0,1,1,0.12363826,Rajasthan
26,1,2,46,Q2V179487110202,794871102,79487110202,1,1,0,0.033404354,D & N Haveli
16,1,1,42,Q2V171139130201,711391302,71139130201,0,1,0,0.060079705,Tripura
27,28,2,27,Q1V157513130104,575131301,57513130104,1,0,1,0.9822135,Maharashtra
10,31,2,55,Q2V150386210102,503862101,50386210102,1,0,1,3.1526761,Bihar
34,2,1,17,Q3V177157140202,771571402,77157140202,0,0,0,0.12533236,Puducherry
3,15,1,41,Q1V175134110201,751341102,75134110201,0,1,0,0.41430193,Punjab
28,4,1,55,Q3V170023130201,700231302,70023130201,0,1,0,1.1344843,Andhra Pradesh
10,33,1,25,Q3V154056120101,540561201,54056120101,0,1,1,0.32958844,Bihar
18,18,2,45,Q4V154369130102,543691301,54369130102,1,0,1,1.6051292,Assam
21,23,2,49,Q2V151535210102,515352101,51535210102,1,1,1,0.64439362,Odisha
5,10,2,22,Q4V159459120403,594591204,59459120403,1,1,1,0.34080276,Uttrakhand
20,19,1,50,Q1V155200220101,552002201,55200220101,0,1,1,0.70453113,Jharkhand
19,7,2,17,Q4V157544120203,575441202,57544120203,1,0,1,0.19778027,West Bengal
24,7,1,54,Q1V175280110201,752801102,75280110201,0,0,0,1.6805569,Gujarat
16,1,2,27,Q4V155535120202,555351202,55535120202,1,0,1,0.084689513,Tripura
28,13,2,24,Q3V175742130102,757421301,75742130102,1,0,0,0.63302249,Andhra Pradesh
9,60,2,16,Q1V152024120105,520241201,52024120105,1,0,1,0.17269327,Uttar Pradesh
27,35,2,23,Q2V155156120103,551561201,55156120103,1,0,1,0.094282143,Maharashtra
2,1,2,20,Q4V155554120303,555541203,55554120303,1,1,1,0.13680662,Himachal Pradesh
8,33,2,27,Q1V153413110208,534131102,53413110208,1,1,1,0.14047146,Rajasthan
19,18,2,26,Q3V150590120204,505901202,50590120204,1,0,1,0.55311,West Bengal
36,1,1,21,Q4V151383110104,513831101,51383110104,0,0,1,1.714851,Telangana
17,6,2,18,Q2V156728110206,567281102,56728110206,1,0,1,0.053044904,Meghalaya
32,13,2,41,Q4V171079120102,710791201,71079120102,1,1,0,0.56466919,Kerala
9,60,2,32,Q3V154990230102,549902301,54990230102,1,0,1,1.1277865,Uttar Pradesh
35,3,2,30,Q2V179468140102,794681401,79468140102,1,0,0,0.044173267,A & N Island
10,11,1,35,Q1V157379230101,573792301,57379230101,0,1,1,4.1706195,Bihar
8,17,2,36,Q4V155529130202,555291302,55529130202,1,0,1,10.047372,Rajasthan
7,1,1,19,Q4V170510120103,705101201,70510120103,0,0,0,0.2496317,Delhi
16,4,2,55,Q1V156063220102,560632201,56063220102,1,0,1,0.18739529,Tripura
9,62,1,40,Q4V151024130101,510241301,51024130101,0,1,1,0.56843925,Uttar Pradesh
4,1,2,14,Q4V153773210104,537732101,53773210104,1,0,1,0.15726714,Chandigarh
16,4,1,26,Q4V150813120203,508131202,50813120203,0,1,1,0.021830069,Tripura
15,3,2,21,Q3V172831140205,728311402,72831140205,1,0,0,0.04336372,Mizoram
18,2,1,39,Q2V150708230101,507082301,50708230101,0,1,1,4.0256848,Assam
18,17,2,51,Q4V151996210102,519962101,51996210102,1,0,1,0.58155501,Assam
23,13,2,19,Q1V155096110105,550961101,55096110105,1,0,1,1.2448385,Madhya Pradesh
19,2,1,45,Q1V156212230101,562122301,56212230101,0,1,1,6.7086968,West Bengal
19,12,2,55,Q2V154240230101,542402301,54240230101,1,1,1,3.2618654,West Bengal
14,7,2,37,Q2V177190120102,771901201,77190120102,1,1,0,0.014676495,Manipur
18,5,1,20,Q4V151608120203,516081202,51608120203,0,0,1,0.49339807,Assam
29,23,2,25,Q2V173164130202,731641302,73164130202,1,0,0,2.2088087,Karnataka
9,27,1,16,Q2V153992210105,539922101,53992210105,0,0,1,1.9034283,Uttar Pradesh
21,14,2,24,Q4V173094120203,730941202,73094120203,1,0,0,0.84961343,Odisha
32,13,2,60,Q3V174273130202,742731302,74273130202,1,0,0,0.76803184,Kerala
8,15,2,42,Q3V157788120101,577881201,57788120101,1,1,1,0.12495208,Rajasthan
2,5,2,31,Q3V156455120104,564551201,56455120104,1,1,1,0.21718535,Himachal Pradesh
27,20,1,27,Q3V151717210103,517172101,51717210103,0,0,1,3.1350453,Maharashtra
7,1,2,60,Q2V172529110102,725291101,72529110102,1,0,0,0.97122264,Delhi
27,13,2,40,Q3V156334130102,563341301,56334130102,1,0,1,1.2478584,Maharashtra
16,4,1,23,Q3V156445130203,564451302,56445130203,0,1,1,0.1478183,Tripura
20,1,1,45,Q3V152280120101,522801201,52280120101,0,0,1,0.29101324,Jharkhand
8,2,1,17,Q4V155233130105,552331301,55233130105,0,0,1,1.493459,Rajasthan
27,3,2,58,Q3V156980130102,569801301,56980130102,1,0,1,1.648332,Maharashtra
28,11,2,53,Q1V174567110102,745671101,74567110102,1,0,0,0.71805531,Andhra Pradesh
5,12,1,48,Q4V177179140101,771791401,77179140101,0,1,0,0.54442698,Uttrakhand
18,23,1,19,Q1V150384120207,503841202,50384120207,0,1,1,0.41379765,Assam
12,4,2,15,Q1V156763120204,567631202,56763120204,1,0,1,0.074023232,Arunachal Pradesh
33,8,1,30,Q3V150209120103,502091201,50209120103,0,1,1,0.53765684,Tamil Nadu
19,11,2,33,Q3V175688130203,756881302,75688130203,1,0,0,0.85463738,West Bengal
23,39,2,38,Q1V153068220202,530682202,53068220202,1,1,1,1.0309815,Madhya Pradesh
32,8,1,55,Q3V179400120101,794001201,79400120101,0,1,0,0.31607938,Kerala
9,60,1,55,Q1V159234210101,592342101,59234210101,0,1,1,4.3461938,Uttar Pradesh
15,6,1,35,Q3V159705120401,597051204,59705120401,0,1,1,0.041646697,Mizoram
6,12,2,18,Q3V155604220204,556042202,55604220204,1,0,1,1.1789243,Haryana
10,37,2,65,Q2V172054110202,720541102,72054110202,1,0,0,0.8932752,Bihar
22,7,2,58,Q3V157646120202,576461202,57646120202,1,0,1,0.42198947,Chhattisgarh
10,14,2,24,Q2V158534130102,585341301,58534130102,1,0,1,5.4221764,Bihar
3,8,1,34,Q1V159435130106,594351301,59435130106,0,1,1,0.81239319,Punjab
1,15,2,32,Q1V157768130202,577681302,57768130202,1,0,1,0.27533808,Jammu & Kashmir
22,13,2,15,Q4V156485220204,564852202,56485220204,1,0,1,1.1001823,Chhattisgarh
11,4,2,39,Q2V154176220102,541762201,54176220102,1,1,1,0.095876224,Sikkim
8,17,1,60,Q4V152771110101,527711101,52771110101,0,1,1,0.075271413,Rajasthan
33,3,2,45,Q4V175723210202,757232102,75723210202,1,0,0,0.85795635,Tamil Nadu
8,13,1,40,Q3V179803110213,798031102,79803110213,0,1,0,1.2814018,Rajasthan
36,3,2,28,Q3V173170110104,731701101,73170110104,1,0,0,0.51881695,Telangana
10,16,2,25,Q2V155434130103,554341301,55434130103,1,0,1,0.66751611,Bihar
10,29,1,45,Q2V150738110101,507381101,50738110101,0,1,1,0.20467545,Bihar
5,5,2,36,Q2V171636130102,716361301,71636130102,1,1,0,0.096990518,Uttrakhand
27,25,2,39,Q3V177730110102,777301101,77730110102,1,0,0,1.2067665,Maharashtra
29,6,1,35,Q4V155038220205,550382202,55038220205,0,1,1,1.8627762,Karnataka
19,11,1,24,Q3V177254130103,772541301,77254130103,0,1,0,0.72144717,West Bengal
27,27,2,42,Q1V175473110202,754731102,75473110202,1,1,0,1.1454011,Maharashtra
8,22,1,35,Q3V173925110103,739251101,73925110103,0,1,0,0.56944674,Rajasthan
14,6,2,35,Q3V177036120202,770361202,77036120202,1,1,0,0.057265054,Manipur
22,11,1,54,Q2V179337120101,793371201,79337120101,0,1,0,0.35006249,Chhattisgarh
29,3,2,39,Q4V152435110102,524351101,52435110102,1,0,1,0.54926181,Karnataka
21,29,2,24,Q2V154238120402,542381204,54238120402,1,0,1,0.23352313,Odisha
10,23,2,38,Q3V157536230102,575362301,57536230102,1,0,1,6.2874522,Bihar
15,3,1,48,Q1V173199120101,731991201,73199120101,0,0,0,0.040512085,Mizoram
7,4,2,46,Q3V172022110102,720221101,72022110102,1,0,0,0.33342466,Delhi
10,17,2,25,Q2V156831120104,568311201,56831120104,1,0,1,0.61272138,Bihar
9,18,1,20,Q2V154406120205,544061202,54406120205,0,0,1,1.8539382,Uttar Pradesh
33,7,1,18,Q1V150712220104,507122201,50712220104,0,0,1,0.93254375,Tamil Nadu
27,22,1,48,Q3V172487110205,724871102,72487110205,0,1,0,0.15038185,Maharashtra
23,37,1,20,Q4V159105230103,591052301,59105230103,0,1,1,11.039495,Madhya Pradesh
33,16,2,33,Q4V155676120102,556761201,55676120102,1,1,1,0.26475412,Tamil Nadu
6,6,1,62,Q1V152289230101,522892301,52289230101,0,1,1,2.909903,Haryana
10,19,2,27,Q3V157346210102,573462101,57346210102,1,0,1,5.6144328,Bihar
6,5,1,18,Q1V155006210107,550062101,55006210107,0,0,1,1.4003453,Haryana
29,18,2,43,Q2V177911140102,779111401,77911140102,1,0,0,3.6008503,Karnataka
5,11,1,16,Q2V177227110203,772271102,77227110203,0,0,0,0.033819024,Uttrakhand
33,7,2,29,Q1V174452110104,744521101,74452110104,1,0,0,0.47604659,Tamil Nadu
19,11,1,32,Q4V177939110103,779391101,77939110103,0,1,0,0.14258075,West Bengal
21,19,2,40,Q4V152738120202,527381202,52738120202,1,0,1,0.15146594,Odisha
27,2,2,29,Q4V156191220102,561912201,56191220102,1,1,1,2.3292072,Maharashtra
32,4,2,41,Q4V172588140202,725881402,72588140202,1,0,0,0.66655505,Kerala
32,2,1,65,Q1V175327140201,753271402,75327140201,0,1,0,1.0692341,Kerala
27,17,1,20,Q1V179054130103,790541301,79054130103,0,0,0,0.83812147,Maharashtra
27,17,1,22,Q2V175495120109,754951201,75495120109,0,1,0,0.44507137,Maharashtra
33,23,2,32,Q4V159695220202,596952202,59695220202,1,0,1,2.1615357,Tamil Nadu
3,15,2,44,Q1V175134120202,751341202,75134120202,1,1,0,0.23800322,Punjab
24,7,1,19,Q3V179237140104,792371401,79237140104,0,1,0,1.0585496,Gujarat
18,10,2,25,Q2V157474220202,574742202,57474220202,1,0,1,0.61396229,Assam
9,12,2,17,Q2V173826130701,738261307,73826130701,1,0,0,1.7713356,Uttar Pradesh
28,11,1,56,Q3V175666120201,756661202,75666120201,0,1,0,1.0236086,Andhra Pradesh
14,6,1,38,Q4V174466110203,744661102,74466110203,0,0,0,0.069432169,Manipur
28,6,2,29,Q1V155024110107,550241101,55024110107,1,0,1,0.29730362,Andhra Pradesh
1,10,2,40,Q4V179100130204,791001302,79100130204,1,1,0,0.092851639,Jammu & Kashmir
22,26,2,18,Q2V153044110204,530441102,53044110204,1,0,1,0.56619501,Chhattisgarh
32,6,2,24,Q3V153499220103,534992201,53499220103,1,0,1,0.42557719,Kerala
27,30,1,30,Q4V171539130103,715391301,71539130103,0,1,0,1.4911543,Maharashtra
21,28,2,16,Q1V151430220103,514302201,51430220103,1,1,1,0.72135812,Odisha
15,3,1,52,Q2V170811120101,708111201,70811120101,0,1,0,0.046744633,Mizoram
22,10,1,16,Q3V151408210104,514082101,51408210104,0,0,1,3.3229229,Chhattisgarh
21,12,1,42,Q2V159422220201,594222202,59422220201,0,1,1,1.030809,Odisha
24,19,2,43,Q3V154977120202,549771202,54977120202,1,0,1,0.66968381,Gujarat
9,60,2,37,Q1V173854130202,738541302,73854130202,1,0,0,0.62829494,Uttar Pradesh
19,18,1,65,Q4V152656210101,526562101,52656210101,0,1,1,0.64253962,West Bengal
20,10,1,28,Q3V175671120101,756711201,75671120101,0,1,0,0.26176965,Jharkhand
19,14,1,21,Q4V179827110104,798271101,79827110104,0,0,0,0.34912431,West Bengal
28,4,2,23,Q3V170393120102,703931201,70393120102,1,0,0,0.4427115,Andhra Pradesh
11,1,2,38,Q4V157083120102,570831201,57083120102,1,0,1,0.031602416,Sikkim
21,6,2,57,Q4V151682130105,516821301,51682130105,1,0,1,2.2393265,Odisha
24,20,2,14,Q2V153303220104,533032201,53303220104,1,0,1,0.81098878,Gujarat
23,28,1,24,Q3V179844110103,798441101,79844110103,0,1,0,0.78427643,Madhya Pradesh
28,8,1,34,Q2V156631120104,566311201,56631120104,0,0,1,0.24586737,Andhra Pradesh
27,27,1,58,Q2V177075110101,770751101,77075110101,0,1,0,0.57562983,Maharashtra
9,1,1,47,Q4V159672130101,596721301,59672130101,0,1,1,0.9639321,Uttar Pradesh
33,6,1,55,Q2V152224110101,522241101,52224110101,0,1,1,0.45624349,Tamil Nadu
25,2,2,36,Q4V172599120202,725991202,72599120202,1,1,0,0.24267347,Daman & Diu
32,4,2,27,Q4V175352110205,753521102,75352110205,1,0,0,0.43538916,Kerala
33,1,2,25,Q2V172279120102,722791201,72279120102,1,0,0,1.6704944,Tamil Nadu
27,21,1,52,Q3V172464120201,724641202,72464120201,0,1,0,0.8709861,Maharashtra
8,14,2,50,Q2V151052110102,510521101,51052110102,1,0,1,2.1490133,Rajasthan
21,15,1,18,Q3V151922120403,519221204,51922120403,0,1,1,0.53867626,Odisha
7,1,1,15,Q1V179492120203,794921202,79492120203,0,0,0,0.77081162,Delhi
8,12,1,50,Q4V170139140201,701391402,70139140201,0,1,0,1.3815466,Rajasthan
36,7,1,35,Q2V158735120201,587351202,58735120201,0,1,1,0.076764427,Telangana
19,11,1,35,Q1V154137230101,541372301,54137230101,0,1,1,9.2886057,West Bengal
29,2,1,20,Q4V174371120204,743711202,74371120204,0,0,0,0.63923943,Karnataka
19,11,1,24,Q4V174971110204,749711102,74971110204,0,1,0,0.085701711,West Bengal
24,19,1,28,Q3V175618240103,756182401,75618240103,0,1,0,0.18657897,Gujarat
36,5,1,20,Q3V177828120203,778281202,77828120203,0,0,0,1.3611586,Telangana
23,38,2,28,Q3V172581130204,725811302,72581130204,1,0,0,0.64392114,Madhya Pradesh
